time,concNno3pm10
2008-09-15,0.7727172413793103
2008-10-15,0.7021333333333334
2008-11-15,0.7212749999999999
2008-12-15,0.7843074074074073
2009-01-15,1.7045185185185185
2009-02-15,1.1926428571428571
2009-03-15,1.4383666666666672
2009-04-15,2.431333333333333
2009-05-15,0.9736451612903225
2009-06-15,0.4397666666666667
2009-07-15,0.522258064516129
2009-08-15,0.6538387096774194
2009-09-15,0.7729333333333333
2009-10-15,0.9314516129032259
2009-11-15,0.7253333333333334
2009-12-15,1.2584333333333333
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,0.9990322580645161
2011-02-15,1.941285714285714
2011-03-15,2.1242580645161295
2011-04-15,1.9337368421052632
2011-05-15,1.1316785714285713
2011-06-15,0.7084666666666667
2011-07-15,0.4465483870967741
2011-08-15,0.7538387096774194
2011-09-15,0.9895999999999998
2011-10-15,1.3420645161290323
2011-11-15,1.715933333333333
2011-12-15,0.494741935483871
2012-01-15,0.9483870967741935
2012-02-15,1.3074827586206894
2012-03-15,2.138064516129033
2012-04-15,0.9746666666666668
2012-05-15,1.0544482758620692
2012-06-15,0.5466428571428571
2012-07-15,0.5535454545454545
2012-08-15,0.7825161290322581
2012-09-15,0.6426999999999999
2012-10-15,0.8113870967741936
2012-11-15,1.0483
2012-12-15,0.9019310344827586
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
